writer,article,likes,replys_count,replys,datetime,img,tags
jjh_0429,-파파야&코코넛샴푸(2in1).용량 - 592ml.🌱1만원대.상세문의는 인스타메인 오픈 톡 주세요~^^...#멍스타그램 #멍멍이 #강아지 #반려견 #게이트하우스 #강아지집 #멍이사랑 #반려견사랑 #애견샴푸 #강아지샴푸 #울집막내 #멍멍 #강아지사랑 #강아지하우스 #일상 #소통해요 #소통 #선팔 #맞팔 #인친 #찐콩이네,32,2,"(1, 'c.k_hairshop_cho', 'Good!'), (2, 'drmypet.co.kr', '좋은 글과 사진들이 참 많네요. 자주 소통해요!')",2017-10-06 04:22,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#멍스타그램', '#멍멍이', '#강아지', '#반려견', '#게이트하우스', '#강아지집', '#멍이사랑', '#반려견사랑', '#애견샴푸', '#강아지샴푸', '#울집막내', '#멍멍', '#강아지사랑', '#강아지하우스', '#일상', '#소통해요', '#소통', '#선팔', '#맞팔', '#인친', '#찐콩이네'"
bichon_miso,#비숑#비숑프리제#비숑스타그램#멍스타그램#펫스타그램#애견목욕#에이플러스2033#펫드라이기#애견샴푸#금샴푸#애슐리크레이그#아콩하우스  미소의 코트 관리를 위한 금샴푸 NO.1번이랑NO.3번 그리고 새로나온 미스트....미용 맡기는 샵에서 쓰시는 제품이기도 하고...너무 좋아서 큰맘 먹고 지름지름 기존NO.4번 사려 했으나 샵미용사분이 새로 온 제품 WOW괜찮다해서 귀얇은 나는 바로 구입!!너무 비싸용ㅠ,17,1,"(1, 'instargram_kang', '+_+')",2017-10-05 15:48,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#비숑', '#비숑프리제', '#비숑스타그램', '#멍스타그램', '#펫스타그램', '#애견목욕', '#에이플러스2033', '#펫드라이기', '#애견샴푸', '#금샴푸', '#애슐리크레이그', '#아콩하우스'"
barbie_papa,regramevent D-1#애슐리크레이그 #내딸에게 #좋은것만 #해주고픈 #아빠의맘 #가습기살균제성분없는 #천연샴푸 #청담동샴푸 #금샴푸 #한번쓰면멈출수없어 #애견미용 #반려견용품 #유일무이한 #휴먼그레이드등급 #바비아부지도 #이걸루감아요 ^^ #애견샴푸 #애견호텔 #반려묘샴푸 #반려견샴푸,152,27,"(1, 'kimhyunkyung719', '두둥\U0001f941'), (2, 'lovu1004', '🤗'), (3, 'drmypet.co.kr', '사진이 너무 예쁘네요! 소통해요! 우리~'), (4, 'barbie_papa', '@drmypet.co.kr 넹 감사합니다~^^'), (5, 'tiymom_sj', '저두 이거 주문🙊ㅋㅋ 기대됩니당'), (6, 'ohgong_nimo', '살충제 성분이 없다는 그 애슐리......더 열심히 돈벌어야겠습니다 ㅠㅠ 울 오공이를 위해 ㅠ'), (7, 'barbie_papa', '@lovu1004 밍나이모감사^^~'), (8, 'barbie_papa', '@kimstagram719 ㅋㅋㅋ'), (9, 'barbie_papa', '@tiymom_sj 네넹 타이맘님 감사합니당 메일이나 폰 편한곳으로 문자주셔욤 ~^^'), (10, 'barbie_papa', '@ohgong_nimo 고맙습니다 오공이누나~^^'), (11, 'tiymom_sj', '@barbie_papa 직접판매하시는거예요? 저는 다른곳에서 주문했다거였는뎅~ 😂'), (12, 'barbie_papa', '@tiymom_sj ㅋㅋ아넹 괜찮습니다 다 똑같아욤 ~^^'), (13, 'sangsang_cafe', '주문요!!'), (14, 'barbie_papa', '@sangsangcafe 감사합니다 연락드릴께요 상상사장님 ^^~~~'), (15, 'nini8244', '아~~!!넘나 써보고팠던 애슐리ㅠㅠ'), (16, '21ckingis', '우흐흐흐흐흐흐흐 조만간 함 놀러가야것어용 ㅋㅋㅋㅋㅋㅋ 안그래도 샴푸가 ㅋㅋㅋㅋㅋ 살짝 통이 가벼워지고 있는디~~~!!!!!'), (17, 'barbie_papa', '@nini8244 꼭~당첨되길바래요~^^'), (18, 'barbie_papa', '@21ckingis ㅋㅋ우촐둥맘 연락주셔유 해피바이러스우촐둥보고싶다고 전해주서유~~^^'), (19, 'iypark93', '저두 사용중인데 넘 좋아요♡♡♡'), (20, 'barbie_papa', '@iypark93 그쵸 ^^감사합니다 즐건주말되세요~^^'), (21, 'nini8244', '두구두구두구~~!!^^♡'), (22, 'whitebaby0528', '비어갈때마다 마음이 쓰린 애슐리 ㅋㅋㅋ 딥클도있었나요?'), (23, 'barbie_papa', '@whitebaby0528 넹 다이렉이나전화주심 친절히설명드릴께염~^^'), (24, 'siruya111', '어머! 바비아부지! 저 시루맘예요~~ 애슐리크레이그 울시루 브러쉬인데!! 매장 오픈하세요? 놀러가야겠네요!! 축하드려요~~~^0^'), (25, 'barbie_papa', '@siruya111 ㅎㅎ 방가워요 시루맘님 이벤트참여두하시구 놀러두오셔유 ~^^'), (26, 'bbinnari_official', '매번 잘 보고있어요 소통 해주세용. 🙆\u200d♂️🙆\u200d♂️'), (27, 'gimgaeddong5725', '기디ㅡ리고잇니더~~~ 손꼽아서')",2017-10-05 02:41,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#애슐리크레이그', '#내딸에게', '#좋은것만', '#해주고픈', '#아빠의맘', '#가습기살균제성분없는', '#천연샴푸', '#청담동샴푸', '#금샴푸', '#한번쓰면멈출수없어', '#애견미용', '#반려견용품', '#유일무이한', '#휴먼그레이드등급', '#바비아부지도', '#이걸루감아요', '#애견샴푸', '#애견호텔', '#반려묘샴푸', '#반려견샴푸'"
groomer_christina,관리좀받아봤개2아더는사랑..♡ㅋㅋㅋ아왜케귀엽지진짜ㅋㅋ이젠욕조위에 애들 샴푸린스팩등 관리제품만한가득...ㄷㄷ팩하고 대기시간동안엔 역시 인스타👍#명절엔역시 #애들목욕 #푸들🐩 #미니어쳐푸들 #핵졸귀 #아더 #멍충미 #순진 #순수미 #애견미용사 #애견미용 #쇼미용 #퍼피클립 #관리의중요성 #협성제품들 #애견샴푸 #샴푸 #린스 #애견머드팩 #플러쉬퍼피 #팬틴극손상케어 #나보다좋은거쓰는너 #그래서 #내머린개털 #니털은소중하니까요,44,8,"(1, 'jju10mea', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋ아더 귀욥😊😊😊'), (2, 'moo_min_22', '귀여워 아더💕'), (3, 'groomer_christina', '@moo_min_22 아더핵죨귀ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅡㅠㅜㅜㅜㅡㅜㅜㅜㅠㅜㅜㅜㅜㅜㅜ'), (4, 'groomer_christina', '@moo_min_22 얘는진짜왜케귀여운걸가'), (5, 'daekun.chung', '항상 웃는 아둬'), (6, 's.k_han', '좋아요~😄'), (7, 'bellaruna1', '지금 팩하는중인거야??살맛나겠다 아더😆😆'), (8, 'bbinnari_official', '오오 분위기 좋네요~')",2017-10-04 08:40,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#명절엔역시', '#애들목욕', '#푸들🐩', '#미니어쳐푸들', '#핵졸귀', '#아더', '#멍충미', '#순진', '#순수미', '#애견미용사', '#애견미용', '#쇼미용', '#퍼피클립', '#관리의중요성', '#협성제품들', '#애견샴푸', '#샴푸', '#린스', '#애견머드팩', '#플러쉬퍼피', '#팬틴극손상케어', '#나보다좋은거쓰는너', '#그래서', '#내머린개털', '#니털은소중하니까요'"
siroiusagi0305,"@Regranned from @mothersdog_official - ..🐶이벤트 참여방법🎀🎁...1.본 게시물 ""좋아요"" 후 저희 마더스독을 ""팔로우""해 주세요. 2.본 게시물을 공유 (리그램 or 캡쳐)해 주세요.3.필수태그#마더스독포그니샴푸#마더스독이벤트#포그니샴푸#강아지샴푸#착한성분#착한가격4.본 게시물에 응모완료 댓글을 남겨 주세요.✔당첨자 총 10분에게 포그니샴푸를 드립니다.✔리그램은 약속 입니다.. 🐶이벤트기간2017.9.27 ~ 2017.10.10. 🐶당첨자발표2017.10.12 🎉🎉🎉 .. 📣인친님들의 많은 참여와 관심 부탁 드립니다.👐.. #개스타그램#인스타그램이벤트#인스타이벤트#강아지그램#강아지스타그램#강아지샴푸추천#애견샴푸추천#강아지샴푸#애견샴푸#마더 스독이벤트#포그니샴푸이벤트#일상#데일리그램#이벤트중#도그스타그램#이벤트#강아지이벤트#애견이벤트 - #regrann",8,1,'0',2017-10-04 04:14,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#마더스독포그니샴푸', '#마더스독이벤트', '#포그니샴푸', '#강아지샴푸', '#착한성분', '#착한가격4', '#개스타그램', '#인스타그램이벤트', '#인스타이벤트', '#강아지그램', '#강아지스타그램', '#강아지샴푸추천', '#애견샴푸추천', '#강아지샴푸', '#애견샴푸', '#마더', '#포그니샴푸이벤트', '#일상', '#데일리그램', '#이벤트중', '#도그스타그램', '#이벤트', '#강아지이벤트', '#애견이벤트', '#regrann'"
mungmart_,"🐶매번 우리 반려견의 엉킨털이 걱정된다면?✔️아일 오브 독스 디탱글 컨디셔닝 미스트✔️전문가들 사이에서 ""Magic potion""이라고 불리우며 제품의 성분이 애견의 피모에 오랫동안 남아있어 사용시 엉킨털의 분리되는것을 용이하게 하고, 지속적으로 효과를 발휘해 털이 엉키거나 뭉치는 것을 방치해 빗질을 쉽게 합니다!멍마트의 BEST! 효자상품 미스트! 🎶🥇인터넷 최저가를 자부합니다!_👉🏻구매처www.mungmart.com 또는 프로필링크📲네이버에 /멍마트/ 검색!_#멍마트 #강아지 #강아지미스트 #아일오브독스 #아일오브독스샴푸 #강아지그램 #강아지놀이 #강아지호텔 #멍스타그램 #견스타그램 #강아지목욕용품 #목욕용품 #애견용품 #강아지추천 #강아지용품추천 #강아지사랑 #강아지일상 #강아지산책 #아일오브독스미스트63 #견샴푸 #애견샴푸 #애견린스 #애견미스트 #미스트63 #럽스타그램 #먹스타그램 #인터넷최저가 #선팔 #맞팔 #좋아요",18,1,'0',2017-10-03 09:43,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#멍마트', '#강아지', '#강아지미스트', '#아일오브독스', '#아일오브독스샴푸', '#강아지그램', '#강아지놀이', '#강아지호텔', '#멍스타그램', '#견스타그램', '#강아지목욕용품', '#목욕용품', '#애견용품', '#강아지추천', '#강아지용품추천', '#강아지사랑', '#강아지일상', '#강아지산책', '#아일오브독스미스트63', '#견샴푸', '#애견샴푸', '#애견린스', '#애견미스트', '#미스트63', '#럽스타그램', '#먹스타그램', '#인터넷최저가', '#선팔', '#맞팔', '#좋아요'"
dahee0520,#마더스독 #포그니샴푸 #추석이벤트 #풍요롭고여유로운한가위 #마더스독포그니샴푸 #마더스독이벤트 #강아지샴푸 #착한성분 #착한가격 #개스타그램 #강아지그램 #강아지스타그램 #강아지샴푸추천 #애견샴푸추천 #애견샴푸 #포그니샴푸이벤트 #일상 #데일리그램 #도그스타그램 #강아지이벤트 #애견이벤트,5,1,"(1, 'drmypet.co.kr', '잘보고갑니다! 선팔하고 갑니다ㅎㅎ')",2017-10-02 14:39,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#마더스독', '#포그니샴푸', '#추석이벤트', '#풍요롭고여유로운한가위', '#마더스독포그니샴푸', '#마더스독이벤트', '#강아지샴푸', '#착한성분', '#착한가격', '#개스타그램', '#강아지그램', '#강아지스타그램', '#강아지샴푸추천', '#애견샴푸추천', '#애견샴푸', '#포그니샴푸이벤트', '#일상', '#데일리그램', '#도그스타그램', '#강아지이벤트', '#애견이벤트'"
mylittlepet_,#MyLittlePet #신시가지애견샵 #애견간식 #애견수제간식 #애견용품 #애견호텔 #애견미용 #애견놀이방💕 #애견호텔풀어놓는곳 #애견가방 #애견샴푸  간식 들어왔어요^^,10,1,'0',2017-10-02 05:23,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#MyLittlePet', '#신시가지애견샵', '#애견간식', '#애견수제간식', '#애견용품', '#애견호텔', '#애견미용', '#애견놀이방💕', '#애견호텔풀어놓는곳', '#애견가방', '#애견샴푸'"
by.journey_,"#띠끄 ""비켜. 아빠왔다고오""#요키미용 #요키 #요크셔 #요크셔테리어 #yorkshire #terrier#강아지미용실 #journey#대구강아지미용실 #동구강아지미용실 #신천동강아지미용실 #애견미용 #오픈매장 #애견샴푸 #애견컨디셔너 #애견에센스 #애견보습제 #애견보호밤 #애견입욕제 #선택 #관리 #1대1 #애견미용예약제 #회원제관리 #신세계강아지미용실",26,2,"(1, 'popet_official', '우연히 들렸다가 사진 잘 보고 가요~'), (2, 'aeoliancloud', '😊😊')",2017-10-02 04:51,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#띠끄', '#요키미용', '#요키', '#요크셔', '#요크셔테리어', '#yorkshire', '#terrier', '#강아지미용실', '#journey', '#대구강아지미용실', '#동구강아지미용실', '#신천동강아지미용실', '#애견미용', '#오픈매장', '#애견샴푸', '#애견컨디셔너', '#애견에센스', '#애견보습제', '#애견보호밤', '#애견입욕제', '#선택', '#관리', '#1대1', '#애견미용예약제', '#회원제관리', '#신세계강아지미용실'"
dajungbong,"#Repost @mothersdog_official (@get_repost)・・・..🐶이벤트 참여방법🎀🎁...1.본 게시물 ""좋아요"" 후 저희 마더스독을 ""팔로우""해 주세요. 2.본 게시물을 공유 (리그램 or 캡쳐)해 주세요.3.필수태그#마더스독포그니샴푸#마더스독이벤트#포그니샴푸#강아지샴푸#착한성분#착한가격4.본 게시물에 응모완료 댓글을 남겨 주세요.✔당첨자 총 10분에게 포그니샴푸를 드립니다.✔리그램은 약속 입니다.. 🐶이벤트기간2017.9.27 ~ 2017.10.10. 🐶당첨자발표2017.10.12 🎉🎉🎉 .. 📣인친님들의 많은 참여와 관심 부탁 드립니다.👐.. #개스타그램#인스타그램이벤트#인스타이벤트#강아지그램#강아지스타그램#강아지샴푸추천#애견샴푸추천#강아지샴푸#애견샴푸#마더 스독이벤트#포그니샴푸이벤트#일상#데일리그램#이벤트중#도그스타그램#이벤트#강아지이벤트#애견이벤트",20,1,'0',2017-10-01 12:29,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#Repost', '#마더스독포그니샴푸', '#마더스독이벤트', '#포그니샴푸', '#강아지샴푸', '#착한성분', '#착한가격4', '#개스타그램', '#인스타그램이벤트', '#인스타이벤트', '#강아지그램', '#강아지스타그램', '#강아지샴푸추천', '#애견샴푸추천', '#강아지샴푸', '#애견샴푸', '#마더', '#포그니샴푸이벤트', '#일상', '#데일리그램', '#이벤트중', '#도그스타그램', '#이벤트', '#강아지이벤트', '#애견이벤트'"
jamie_forlove,머스트해브 슈나템🐾🐾,92,12,"(1, 'jamie_forlove', '#타올가게봄 #수건 #타올 #배쓰타올 #펫스타그램 #펫타올 #강아지수건 #애견타올 #애견수건 #수건답례품 #강아지샴푸 #애견샴푸 #더블리스풀독 #더블리쓰풀독 #강아지린스 #애견린스 #강아지컨디셔너 #애견용품 #강아지용품 #반려견샴푸 #반려견 #반려동물 #반려동물샴푸 #멍스타그램 #독스타스램 #샴푸 #pettowel #dogtowl'), (2, 'bandy_raon', '슈나타월이에요? 어머나~귀여워랑❤'), (3, 'sebastian.theschnauzer', 'ㅜㅜ 흑흑 못샀어요 더 갖고싶으다요'), (4, 'jamie_forlove', '@bandy_raon 네>_< 화이트슈나라서 더 애정이ㅎㅎ 타올도 큼직해서 좋더라구요ㅎㅎ'), (5, 'jamie_forlove', '@sebastian.theschnauzer ㅠㅠ작은 세바를 감싸안아줄 도톰하고 큼직햐 타올인데.. 힘내세요 세바언니ㅜㅜ'), (6, 'kar_0907', '사고프다요..♡'), (7, 'jamie_forlove', '@kar_0907 으흐흐😁 넘 이뿌죠🐾지금 2+1 행사 하고있더라구요😉'), (8, 'parkbaduk', '오 박사님 할배같음 슈나느낌 굿'), (9, 'jamie_forlove', '@parkbaduk ㅋㅋㅋㅋㅋㅋㅋ할배 박사ㅋㅋ 역시 슈나들의 매력포인트는 역시 수염ㅎㅎ'), (10, 'designer.a.n.g.o', '이뽀요.'), (11, 'kar_0907', '@jamie_forlove 으앗 저두! 사야겠어요ㅎ'), (12, 'monoscales', '자주 소통해요 우리! 오늘도 즐거운 하루 보내세요')",2017-10-01 11:56,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,
jamie_forlove,"The Blissful Dog 아로마 테라피🍃🌸기존 Roll-On Type(롤 타입)에 이어~ 반려견이 생활하는 모든 곳에 사용할수 있는 Spray Type(스프레이 타입)이 새로 출시됐어요! 100% 무해한 천연성분으로 만들어져서 아이들의 하우스나 방석, 장난감, 의류 뿐만 아니라 식기나 간식 등 먹더라도 안심하셔도 됩니다~^^🐶반려동물과 함께하는 유토피아를 꿈꾸는 @utopetia",46,1,"(1, 'jamie_forlove', '#아로마테라피 #강아지아로마 #강아지아로마테라피 #펫아로마테라피 #반려동물아로마테라피 #반려견아로마테라피 #애견아로마테라피 #룸스프레이 #홈스타그램 #강아지샴푸 #애견샴푸 #더블리스풀독 #더블리쓰풀독 #강아지린스 #애견린스 #유토페티아 #강아지컨디셔너 #애견컨디셔너 #애견용품 #강아지용품 #반려견샴푸 #반려견 #반려동물 #반려동물샴푸 #멍스타그램 #독스타스램 #샴푸 #theblissfuldog #petaromatherapy')",2017-10-01 11:19,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,
